OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,ExDate,Bluefish,Common Snook,Mullets,Pinfish,Red Drum,Sand Seatrout
2717775,TBM2014031205,2014-03-05T00:00:00Z,27.9263,-82.532633,20,2018-04-12T11:06:32Z,0,0,0,257,0,0
2717842,TBM2014031302,2014-03-24T00:00:00Z,27.922366,-82.647716,20,2018-04-12T11:01:57Z,0,0,0,3,0,0
2717928,TBM2014040902,2014-04-03T00:00:00Z,28.00735,-82.664216,160,2018-04-12T11:03:37Z,0,0,0,0,2,0
2718004,TBM2014050907,2014-05-08T00:00:00Z,27.966683,-82.587033,300,2018-04-12T11:03:39Z,0,0,0,9,0,0
2718153,TBM2014020305,2014-02-06T00:00:00Z,27.905616,-82.64835,160,2018-04-12T11:01:31Z,0,0,0,0,5,0
2718374,TBM2014061306,2014-06-12T00:00:00Z,27.964282999999998,-82.572916,160,2018-04-12T11:03:40Z,0,0,0,12,0,0
2718477,TBM2013090902,2013-09-18T00:00:00Z,27.93045,-82.5916,300,2018-04-12T11:01:20Z,0,0,0,1,0,0
2718564,TBM2013100403,2013-10-03T00:00:00Z,27.955366,-82.703183,300,2018-04-12T11:01:20Z,0,0,0,0,0,3
2718617,TBM2013101202,2013-10-16T00:00:00Z,27.924633,-82.69275,160,2018-04-12T11:01:25Z,0,0,0,2,0,0
2718838,TBM2014051302,2014-05-13T00:00:00Z,27.9704,-82.6175,20,2018-04-12T11:01:59Z,0,0,0,3,0,0
2718894,TBM2014071201,2014-07-17T00:00:00Z,27.982033,-82.692716,160,2018-04-12T11:03:52Z,0,0,0,1,0,0
2719600,TBM2014091406,2014-09-05T00:00:00Z,27.853416,-82.553883,160,2018-04-12T11:04:01Z,0,0,0,53,0,0
2719902,TBM2014071105,2014-07-24T00:00:00Z,27.924366,-82.533116,20,2018-04-12T11:03:48Z,0,0,0,10,0,0
2719906,TBM2014071108,2014-07-24T00:00:00Z,27.957233,-82.605866,300,2018-04-12T11:03:48Z,0,0,0,0,0,1
2719990,TBM2014080106,2014-08-06T00:00:00Z,27.90455,-82.632766,160,2018-04-12T11:03:48Z,0,0,0,1596,0,0
2720105,TBM2014120801,2014-12-11T00:00:00Z,27.86785,-82.537516,160,2018-04-12T11:04:40Z,0,0,0,0,1,0
2720405,TBM2014090805,2014-09-15T00:00:00Z,27.874333,-82.61115,160,2018-04-12T11:03:58Z,0,3,0,0,0,0
2720407,TBM2014090807,2014-09-15T00:00:00Z,27.941316,-82.545633,160,2018-04-12T11:03:58Z,0,0,0,598,0,0
2720526,TBM2013101206,2013-10-16T00:00:00Z,28.00805,-82.6768,160,2018-04-12T11:01:26Z,0,0,0,0,1,0
2720720,TBM2015031206,2015-03-11T00:00:00Z,27.958716,-82.705416,20,2018-04-12T11:04:47Z,0,0,0,1,0,0
2720765,TBM2015040305,2015-04-08T00:00:00Z,27.84885,-82.5469,160,2018-04-12T11:04:47Z,0,6,0,0,0,0
2720811,TBM2015041004,2015-04-15T00:00:00Z,28.001283,-82.655533,20,2018-04-12T11:04:54Z,0,0,0,23,0,0
2720814,TBM2015041103,2015-04-16T00:00:00Z,27.974233,-82.597633,160,2018-04-12T11:04:54Z,0,1,0,0,0,0
2720816,TBM2015041105,2015-04-16T00:00:00Z,27.90945,-82.653216,160,2018-04-12T11:04:54Z,0,2,0,0,0,0
2720817,TBM2015041105,2015-04-16T00:00:00Z,27.90945,-82.653216,160,2018-04-12T11:04:54Z,0,0,0,22,0,0
2721282,TBM2014030904,2014-03-24T00:00:00Z,27.835266,-82.583183,20,2018-04-12T11:02:03Z,0,0,0,251,0,0
2721592,TBM2014101102,2014-10-22T00:00:00Z,27.92905,-82.536716,300,2018-04-12T11:04:01Z,0,0,0,1,0,0
2721984,TBM2014040110,2014-04-01T00:00:00Z,27.881566,-82.5374,20,2018-04-12T11:03:42Z,0,0,0,919,0,0
2722026,TBM2014040907,2014-04-03T00:00:00Z,27.925916,-82.701566,20,2018-04-12T11:03:42Z,0,0,0,1,0,0
2722471,TBM2014061104,2014-06-16T00:00:00Z,27.864083,-82.546516,160,2018-04-12T11:03:42Z,0,3,0,0,0,0
2722803,TBM2014071203,2014-07-17T00:00:00Z,27.9101,-82.629416,160,2018-04-12T11:03:42Z,0,10,0,0,0,0
2722805,TBM2014071204,2014-07-17T00:00:00Z,27.889733,-82.637433,20,2018-04-12T11:03:42Z,0,0,0,12,0,0
2723103,TBM2014050807,2014-05-15T00:00:00Z,27.85265,-82.554516,160,2018-04-12T11:03:33Z,0,0,0,0,5,0
2723128,TBM2014051303,2014-05-13T00:00:00Z,27.9632,-82.687666,160,2018-04-12T11:03:45Z,0,0,0,0,1,0
2723153,TBM2014080904,2014-08-18T00:00:00Z,27.87935,-82.533066,20,2018-04-12T11:03:43Z,0,0,0,6,0,0
2723321,TBM2014091407,2014-09-05T00:00:00Z,27.851533,-82.554866,20,2018-04-12T11:03:55Z,0,0,0,1,0,0
2723670,TBM2014040905,2014-04-03T00:00:00Z,27.958066,-82.68415,300,2018-04-12T11:02:05Z,0,0,0,29,0,0
2723804,TBM2014100407,2014-10-01T00:00:00Z,27.956633,-82.7171,20,2018-04-12T11:04:07Z,0,0,0,0,0,1
2724017,TBM2014040906,2014-04-03T00:00:00Z,27.95745,-82.71305,160,2018-04-12T11:03:34Z,0,0,0,0,1,0
2724074,TBM2014050807,2014-05-15T00:00:00Z,27.85265,-82.554516,160,2018-04-12T11:03:34Z,0,6,0,0,0,0
2724156,TBM2014060206,2014-06-09T00:00:00Z,27.927216,-82.693633,300,2018-04-12T11:03:34Z,0,0,0,7,0,0
2724261,TBM2014120802,2014-12-11T00:00:00Z,27.863683,-82.544966,160,2018-04-12T11:04:10Z,0,127,0,0,0,0
2724331,TBM2015010806,2015-01-13T00:00:00Z,27.916216,-82.535033,160,2018-04-12T11:04:10Z,0,0,0,0,1,0
2724523,TBM2015011307,2015-01-07T00:00:00Z,27.931183,-82.533816,20,2018-04-12T11:04:07Z,0,0,0,11,0,0
2724594,TBM2014040103,2014-04-01T00:00:00Z,27.891283,-82.62715,20,2018-04-12T11:01:57Z,0,0,0,2,0,0
2725118,TBM2014021106,2014-02-20T00:00:00Z,27.938516,-82.558183,20,2018-04-12T11:02:08Z,0,0,0,607,0,0
2725173,TBM2014030905,2014-03-24T00:00:00Z,27.86425,-82.56385,300,2018-04-12T11:02:08Z,0,0,0,11,0,0
2725322,TBM2014061104,2014-06-16T00:00:00Z,27.864083,-82.546516,160,2018-04-12T11:03:39Z,0,0,0,139,0,0
2725324,TBM2014061105,2014-06-16T00:00:00Z,27.88115,-82.538483,160,2018-04-12T11:03:39Z,0,0,0,474,0,0
2725545,TBM2014050903,2014-05-08T00:00:00Z,27.881816,-82.618583,20,2018-04-12T11:03:36Z,0,0,0,12,0,0
2725571,TBM2014051301,2014-05-13T00:00:00Z,27.973266,-82.606883,160,2018-04-12T11:03:51Z,0,1,0,0,0,0
2725983,TBM2014071104,2014-07-24T00:00:00Z,27.935733,-82.681116,300,2018-04-12T11:03:42Z,0,0,0,0,0,33
2725990,TBM2014071201,2014-07-17T00:00:00Z,27.982033,-82.692716,160,2018-04-12T11:03:42Z,0,0,0,0,1,0
2726107,TBM2014061305,2014-06-12T00:00:00Z,27.94665,-82.723733,160,2018-04-12T11:03:51Z,0,0,0,4,0,0
2726109,TBM2014061306,2014-06-12T00:00:00Z,27.964282999999998,-82.572916,160,2018-04-12T11:03:51Z,0,0,0,0,2,0
2726229,TBM2014071107,2014-07-24T00:00:00Z,27.9491,-82.56185,300,2018-04-12T11:03:55Z,0,0,0,17,0,0
2726236,TBM2014071203,2014-07-17T00:00:00Z,27.9101,-82.629416,160,2018-04-12T11:03:55Z,0,0,0,665,0,0
2726240,TBM2014071206,2014-07-17T00:00:00Z,28.00915,-82.676533,20,2018-04-12T11:03:55Z,0,0,0,1,0,0
2726509,TBM2014061306,2014-06-12T00:00:00Z,27.964282999999998,-82.572916,160,2018-04-12T11:03:35Z,0,6,0,0,0,0
2726598,TBM2014070708,2014-07-21T00:00:00Z,27.864133,-82.541366,160,2018-04-12T11:03:48Z,0,7,0,0,0,0
2726688,TBM2014090506,2014-09-03T00:00:00Z,27.9127,-82.662216,20,2018-04-12T11:03:57Z,0,0,0,1,0,0
2726866,TBM2014071202,2014-07-17T00:00:00Z,27.963166,-82.687683,160,2018-04-12T11:03:47Z,0,0,0,2,0,0
2726942,TBM2014080106,2014-08-06T00:00:00Z,27.90455,-82.632766,160,2018-04-12T11:03:48Z,0,107,0,0,0,0
2727197,TBM2014111203,2014-11-14T00:00:00Z,28.00835,-82.655016,20,2018-04-12T11:04:19Z,0,0,0,0,21,0
2727349,TBM2014061105,2014-06-16T00:00:00Z,27.88115,-82.538483,160,2018-04-12T11:03:40Z,0,43,0,0,0,0
2727362,TBM2014061303,2014-06-12T00:00:00Z,27.970166,-82.5745,160,2018-04-12T11:03:40Z,0,0,0,0,0,9
2727363,TBM2014061303,2014-06-12T00:00:00Z,27.970166,-82.5745,160,2018-04-12T11:03:40Z,0,0,0,5,0,0
2727582,TBM2015020605,2015-02-12T00:00:00Z,27.902483,-82.644633,160,2018-04-12T11:04:51Z,0,0,0,0,1,0
2727608,TBM2015021202,2015-02-23T00:00:00Z,27.826083,-82.596966,160,2018-04-12T11:04:51Z,0,0,0,0,2,0
2727609,TBM2015021203,2015-02-23T00:00:00Z,27.851783,-82.590866,20,2018-04-12T11:04:51Z,0,0,0,3,0,0
2727774,TBM2015041003,2015-04-15T00:00:00Z,27.967683,-82.646816,20,2018-04-12T11:04:59Z,0,0,0,4,0,0
2727865,TBM2014071108,2014-07-24T00:00:00Z,27.957233,-82.605866,300,2018-04-12T11:03:46Z,0,0,0,1,0,0
2727994,TBM2014080706,2014-08-06T00:00:00Z,27.962583,-82.665183,300,2018-04-12T11:03:46Z,0,0,0,0,0,141
2728046,TBM2013120302,2013-12-10T00:00:00Z,27.9047,-82.637883,20,2018-04-12T11:01:50Z,0,0,0,1,0,0
2728047,TBM2013120302,2013-12-10T00:00:00Z,27.9047,-82.637883,20,2018-04-12T11:01:50Z,0,0,0,0,41,0
2728048,TBM2013120303,2013-12-10T00:00:00Z,27.915916,-82.684083,160,2018-04-12T11:01:50Z,0,0,0,0,43,0
2728197,TBM2014020305,2014-02-06T00:00:00Z,27.905616,-82.64835,160,2018-04-12T11:01:58Z,0,1,0,0,0,0
2728298,TBM2014080101,2014-08-06T00:00:00Z,27.973533,-82.592883,160,2018-04-12T11:03:49Z,0,0,0,200,0,0
2728642,TBM2014050807,2014-05-15T00:00:00Z,27.85265,-82.554516,160,2018-04-12T11:03:37Z,0,0,0,17,0,0
2728870,TBM2014051308,2014-05-13T00:00:00Z,28.010633,-82.657016,20,2018-04-12T11:03:37Z,0,0,0,0,0,1
2729009,TBM2014061104,2014-06-16T00:00:00Z,27.864083,-82.546516,160,2018-04-12T11:03:53Z,0,0,0,0,1,0
2729020,TBM2014061303,2014-06-12T00:00:00Z,27.970166,-82.5745,160,2018-04-12T11:03:53Z,0,12,0,0,0,0
2729022,TBM2014061305,2014-06-12T00:00:00Z,27.94665,-82.723733,160,2018-04-12T11:03:53Z,0,1,0,0,0,0
2729066,TBM2014071101,2014-07-24T00:00:00Z,27.996366,-82.6549,20,2018-04-12T11:03:48Z,0,0,0,5,0,0
2729334,TBM2014071202,2014-07-17T00:00:00Z,27.963166,-82.687683,160,2018-04-12T11:04:03Z,0,0,0,0,2,0
2729404,TBM2014080103,2014-08-06T00:00:00Z,27.961666,-82.6872,160,2018-04-12T11:04:04Z,0,0,0,188,0,0
2729411,TBM2014080106,2014-08-06T00:00:00Z,27.90455,-82.632766,160,2018-04-12T11:04:04Z,0,0,0,0,1,0
2729549,TBM2014090508,2014-09-03T00:00:00Z,27.95435,-82.577083,300,2018-04-12T11:03:51Z,0,0,0,41,0,0
2729839,TBM2014091406,2014-09-05T00:00:00Z,27.853416,-82.553883,160,2018-04-12T11:04:04Z,0,0,0,0,2,0
2730022,TBM2014100404,2014-10-01T00:00:00Z,27.9162,-82.683683,160,2018-04-12T11:03:57Z,0,0,0,1,0,0
2730113,TBM2014100407,2014-10-01T00:00:00Z,27.956633,-82.7171,20,2018-04-12T11:04:08Z,0,1,0,0,0,0
2730403,TBM2014090805,2014-09-15T00:00:00Z,27.874333,-82.61115,160,2018-04-12T11:03:52Z,0,0,0,318,0,0
2730594,TBM2014090803,2014-09-15T00:00:00Z,28.006116,-82.6642,160,2018-04-12T11:03:49Z,0,4,0,0,0,0
2730596,TBM2014090803,2014-09-15T00:00:00Z,28.006116,-82.6642,160,2018-04-12T11:03:49Z,0,0,0,0,1,0
2730775,TBM2014121005,2014-12-15T00:00:00Z,27.93995,-82.550583,20,2018-04-12T11:04:46Z,0,0,0,3,0,0
2730777,TBM2014121009,2014-12-15T00:00:00Z,27.96785,-82.63855,20,2018-04-12T11:04:46Z,0,0,0,1,0,0
2730924,TBM2014100405,2014-10-01T00:00:00Z,27.9613,-82.689766,160,2018-04-12T11:04:00Z,0,0,0,1,0,0
2730941,TBM2014100705,2014-10-02T00:00:00Z,27.86485,-82.596066,160,2018-04-12T11:04:00Z,0,0,0,127,0,0
2731196,TBM2015031207,2015-03-11T00:00:00Z,27.946216,-82.72245,160,2018-04-12T11:04:49Z,0,8,0,0,0,0
2731282,TBM2015041002,2015-04-15T00:00:00Z,27.9807,-82.637733,300,2018-04-12T11:04:56Z,0,0,0,3,0,0
2731366,TBM2014090804,2014-09-15T00:00:00Z,27.87605,-82.61175,20,2018-04-12T11:03:55Z,0,0,0,2,0,0
2731369,TBM2014090807,2014-09-15T00:00:00Z,27.941316,-82.545633,160,2018-04-12T11:03:55Z,0,67,0,0,0,0
2731474,TBM2014100403,2014-10-01T00:00:00Z,27.911116,-82.659183,20,2018-04-12T11:03:59Z,0,0,0,0,4,0
2731542,TBM2014100407,2014-10-01T00:00:00Z,27.956633,-82.7171,20,2018-04-12T11:04:04Z,0,0,0,0,1,0
2731843,TBM2014051301,2014-05-13T00:00:00Z,27.973266,-82.606883,160,2018-04-12T11:06:34Z,0,0,0,2,0,0
2732304,TBM2014071203,2014-07-17T00:00:00Z,27.9101,-82.629416,160,2018-04-12T11:08:24Z,0,0,0,0,3,0
2732307,TBM2014071205,2014-07-17T00:00:00Z,28.006816,-82.675866,160,2018-04-12T11:08:24Z,0,21,0,0,0,0
2732431,TBM2014111201,2014-11-14T00:00:00Z,27.96,-82.54945,20,2018-04-12T11:04:03Z,0,0,0,0,27,0
2732916,TBM2014120802,2014-12-11T00:00:00Z,27.863683,-82.544966,160,2018-04-12T11:04:03Z,0,0,0,1,0,0
2732917,TBM2014120802,2014-12-11T00:00:00Z,27.863683,-82.544966,160,2018-04-12T11:04:03Z,0,0,0,0,6,0
2732956,TBM2014090504,2014-09-03T00:00:00Z,27.955366,-82.701383,300,2018-04-12T11:08:26Z,0,0,0,0,0,8
2733098,TBM2014100401,2014-10-01T00:00:00Z,27.8834,-82.620016,160,2018-04-12T11:08:26Z,0,0,0,50,0,0
2733258,TBM2014111304,2014-11-17T00:00:00Z,27.958083,-82.709316,20,2018-04-12T11:08:27Z,0,0,0,0,86,0
2733416,TBM2015010806,2015-01-13T00:00:00Z,27.916216,-82.535033,160,2018-04-12T11:04:50Z,0,0,0,42,0,0
2733441,TBM2015011302,2015-01-07T00:00:00Z,27.958033,-82.65395,300,2018-04-12T11:04:50Z,0,0,0,1,0,0
2733467,TBM2015020606,2015-02-12T00:00:00Z,27.886266,-82.618933,20,2018-04-12T11:04:50Z,0,0,0,6,0,0
2733770,TBM2014120207,2014-12-15T00:00:00Z,27.966133,-82.558283,160,2018-04-12T11:05:06Z,0,0,0,2,0,0
2733862,TBM2015010708,2015-01-15T00:00:00Z,27.882066,-82.5399,160,2018-04-12T11:05:06Z,0,0,0,1,0,0
2733949,TBM2015021205,2015-02-23T00:00:00Z,27.863866,-82.545216,160,2018-04-12T11:05:10Z,0,0,0,0,11,0
2734154,TBM2015051204,2015-05-18T00:00:00Z,28.02015,-82.666233,20,2018-04-12T11:05:09Z,0,0,0,13,0,0
2734156,TBM2015051205,2015-05-18T00:00:00Z,27.964282999999998,-82.657183,300,2018-04-12T11:05:09Z,0,0,0,0,0,7
2734209,TBM2015010708,2015-01-15T00:00:00Z,27.882066,-82.5399,160,2018-04-12T11:04:10Z,0,85,0,0,0,0
2734262,TBM2015020607,2015-02-12T00:00:00Z,27.9322,-82.543366,300,2018-04-12T11:04:10Z,0,0,0,1,0,0
2734277,TBM2015021205,2015-02-23T00:00:00Z,27.863866,-82.545216,160,2018-04-12T11:04:10Z,0,49,0,0,0,0
2734468,TBD1996091704,1996-09-17T00:00:00Z,27.8405,-82.543167,251,2018-04-12T10:45:29Z,0,0,0,1,0,0
2734493,TBD1997112103,1997-11-21T00:00:00Z,27.832333,-82.596333,251,2018-04-12T10:45:38Z,0,0,0,0,3,0
2734602,TBD2002100203,2002-10-17T00:00:00Z,27.98655,-82.614217,251,2018-04-12T10:46:06Z,0,0,0,0,1,0
2734921,TBD2006090204,2006-09-22T00:00:00Z,27.98535,-82.6105,251,2018-04-12T10:47:31Z,0,0,0,10,0,0
2735042,TBM2014120808,2014-12-11T00:00:00Z,27.871066,-82.608366,160,2018-04-12T11:04:14Z,0,0,0,14,0,0
2735106,TBM2015010706,2015-01-15T00:00:00Z,27.867766,-82.537216,20,2018-04-12T11:05:03Z,0,0,0,0,1,0
2735107,TBM2015010708,2015-01-15T00:00:00Z,27.882066,-82.5399,160,2018-04-12T11:05:03Z,0,0,0,0,6,0
2735141,TBM2015011306,2015-01-07T00:00:00Z,27.9349,-82.539466,20,2018-04-12T11:05:03Z,0,0,0,98,0,0
2735215,TBD2011090203,2011-09-27T00:00:00Z,27.980733,-82.6088,251,2018-04-12T10:51:05Z,0,0,0,0,2,0
2735307,TBM2009100104,2009-10-01T00:00:00Z,27.998616,-82.6572,20,2018-04-12T10:45:08Z,0,0,0,0,1,0
2735370,TBM2009101102,2009-10-06T00:00:00Z,27.9466,-82.57225,300,2018-04-12T10:45:18Z,0,0,0,10,0,0
2735505,TBM2009111107,2009-11-16T00:00:00Z,28.024066,-82.67755,300,2018-04-12T10:45:19Z,0,0,0,0,0,14
2735658,TBM2015031205,2015-03-11T00:00:00Z,27.962333,-82.695016,160,2018-04-12T11:05:05Z,0,10,0,0,0,0
2735660,TBM2015031207,2015-03-11T00:00:00Z,27.946216,-82.72245,160,2018-04-12T11:05:05Z,0,0,0,0,6,0
2735987,TBM2015041107,2015-04-16T00:00:00Z,27.879466,-82.53335,20,2018-04-12T11:04:53Z,0,0,0,149,0,0
2736003,TBM2015021205,2015-02-23T00:00:00Z,27.863866,-82.545216,160,2018-04-12T11:04:17Z,0,0,0,23,0,0
2736273,TBM2015041003,2015-04-15T00:00:00Z,27.967683,-82.646816,20,2018-04-12T11:09:42Z,0,0,0,0,1,0
2736665,TBM2015031006,2015-03-05T00:00:00Z,27.896383,-82.641516,20,2018-04-12T11:05:11Z,0,0,0,4,0,0
2736962,TBM2015060404,2015-06-15T00:00:00Z,27.936966,-82.56015,20,2018-04-12T11:04:56Z,0,0,0,20,0,0
2737154,TBM2015061104,2015-06-18T00:00:00Z,27.929766,-82.689066,300,2018-04-12T11:05:25Z,0,0,0,5,0,0
2737172,TBM2015061406,2015-06-23T00:00:00Z,27.853216,-82.55405,160,2018-04-12T11:05:25Z,0,0,0,0,1,0
2737416,TBM2015061106,2015-06-18T00:00:00Z,27.8991,-82.6415,160,2018-04-12T11:05:27Z,0,0,0,969,0,0
2737584,TBM2015070206,2015-07-02T00:00:00Z,27.864133,-82.548433,160,2018-04-12T11:05:29Z,0,0,0,435,0,0
2737734,TBM2015060406,2015-06-15T00:00:00Z,27.910316,-82.620266,300,2018-04-12T11:05:16Z,0,0,0,75,0,0
2737782,TBM2015061101,2015-06-18T00:00:00Z,27.9564,-82.711383,160,2018-04-12T11:05:16Z,0,0,0,0,1,0
2737850,TBM2015060407,2015-06-15T00:00:00Z,27.875983,-82.611666,20,2018-04-12T11:09:43Z,0,0,0,7,0,0
2737901,TBM2015061101,2015-06-18T00:00:00Z,27.9564,-82.711383,160,2018-04-12T11:09:43Z,0,29,0,0,0,0
2737920,TBM2015061406,2015-06-23T00:00:00Z,27.853216,-82.55405,160,2018-04-12T11:10:02Z,0,0,0,211,0,0
2738231,TBM2015081106,2015-08-17T00:00:00Z,27.939033,-82.710783,300,2018-04-12T11:05:39Z,0,0,0,0,0,37
2738257,TBM2015070802,2015-07-07T00:00:00Z,27.91595,-82.682583,160,2018-04-12T11:05:25Z,0,2,0,0,0,0
2738258,TBM2015070804,2015-07-07T00:00:00Z,28.01015,-82.678183,160,2018-04-12T11:05:25Z,0,33,0,0,0,0
2738404,TBM2015081108,2015-08-17T00:00:00Z,27.940116,-82.55375,20,2018-04-12T11:05:34Z,0,0,0,3,0,0
2738406,TBM2015081206,2015-08-18T00:00:00Z,27.9572,-82.716266,160,2018-04-12T11:05:34Z,0,0,0,161,0,0
2738447,TBM2015070804,2015-07-07T00:00:00Z,28.01015,-82.678183,160,2018-04-12T11:05:29Z,0,0,0,0,1,0
2738799,TBM2015100602,2015-10-08T00:00:00Z,27.868383,-82.535533,160,2018-04-12T11:05:39Z,0,13,0,0,0,0
2738800,TBM2015100602,2015-10-08T00:00:00Z,27.868383,-82.535533,160,2018-04-12T11:05:40Z,0,0,0,7,0,0
2738895,TBM2015010702,2015-01-15T00:00:00Z,27.873666,-82.599733,20,2018-04-12T11:04:03Z,0,0,0,1,0,0
2738944,TBM2015020603,2015-02-12T00:00:00Z,27.9511,-82.699333,300,2018-04-12T11:04:18Z,0,0,0,1,0,0
2739114,TBM2015091603,2015-09-09T00:00:00Z,27.936433,-82.719933,160,2018-04-12T11:05:36Z,0,0,0,1,0,0
2739149,TBM2015100603,2015-10-08T00:00:00Z,27.864216,-82.540833,160,2018-04-12T11:05:36Z,0,0,0,243,0,0
2739162,TBM2015100905,2015-10-05T00:00:00Z,27.966683,-82.6465,160,2018-04-12T11:05:36Z,0,0,0,47,0,0
2739247,TBM2015111103,2015-11-05T00:00:00Z,27.911533,-82.65915,160,2018-04-12T11:05:55Z,0,1,0,0,0,0
2739324,TBM2015110702,2015-11-04T00:00:00Z,27.8635,-82.543633,20,2018-04-12T11:05:42Z,0,0,0,0,1,0
2739410,TBM2015120406,2015-12-03T00:00:00Z,27.969566,-82.579966,160,2018-04-12T11:06:07Z,0,0,0,7,0,0
2739494,TBM2015120303,2015-12-01T00:00:00Z,27.85155,-82.555266,20,2018-04-12T11:05:55Z,0,0,0,5,0,0
2739509,TBM2015120503,2015-12-02T00:00:00Z,27.845633,-82.55425,20,2018-04-12T11:05:55Z,0,0,0,2,0,0
2739624,TBM2016020203,2016-02-15T00:00:00Z,27.964233,-82.665883,160,2018-04-12T11:05:58Z,0,0,0,2,0,0
2739683,TBM2015060403,2015-06-15T00:00:00Z,27.9362,-82.539916,20,2018-04-12T11:05:10Z,0,0,0,3,0,0
2739770,TBM2015061407,2015-06-23T00:00:00Z,27.864183,-82.541566,160,2018-04-12T11:05:18Z,0,0,0,171,0,0
2739819,TBM2015070604,2015-07-07T00:00:00Z,27.918883,-82.610616,20,2018-04-12T11:05:18Z,0,0,0,3,0,0
2739833,TBM2015070803,2015-07-07T00:00:00Z,27.9685,-82.6922,20,2018-04-12T11:05:18Z,0,0,0,10,0,0
2739992,TBM2016040802,2016-04-08T00:00:00Z,27.889983,-82.542016,20,2018-04-12T11:06:24Z,0,0,0,1,0,0
2740055,TBM2016050703,2016-05-02T00:00:00Z,27.875766,-82.611366,160,2018-04-12T11:06:24Z,0,5,0,0,0,0
2740233,TBM2016062003,2016-06-20T00:00:00Z,27.97335,-82.581616,20,2018-04-12T11:06:40Z,0,0,0,7,0,0
2740249,TBM2016062208,2016-06-22T00:00:00Z,27.929966,-82.537566,300,2018-04-12T11:06:40Z,0,0,0,0,0,9
2740253,TBM2016062214,2016-06-22T00:00:00Z,27.910433,-82.536166,20,2018-04-12T11:06:40Z,0,0,0,12,0,0
2740411,TBM2015081205,2015-08-18T00:00:00Z,27.946216,-82.721933,160,2018-04-12T11:05:23Z,0,0,0,6,0,0
2740553,TBM2015070804,2015-07-07T00:00:00Z,28.01015,-82.678183,160,2018-04-12T11:05:27Z,0,0,0,5,0,0
2740945,TBM2015090802,2015-09-03T00:00:00Z,27.920466,-82.566516,300,2018-04-12T11:05:53Z,0,0,0,0,0,2
2740993,TBM2015091503,2015-09-24T00:00:00Z,27.876733,-82.595383,20,2018-04-12T11:05:53Z,0,0,0,6,0,0
2741260,TBM2015061105,2015-06-18T00:00:00Z,27.91455,-82.666833,20,2018-04-12T11:05:18Z,0,0,0,9,0,0
2741326,TBM2015110704,2015-11-04T00:00:00Z,27.9659,-82.56595,20,2018-04-12T11:06:01Z,0,0,0,2,0,0
2741349,TBM2015111101,2015-11-05T00:00:00Z,27.9705,-82.613166,160,2018-04-12T11:06:01Z,0,9,0,0,0,0
2741405,TBM2015120406,2015-12-03T00:00:00Z,27.969566,-82.579966,160,2018-04-12T11:06:01Z,0,1,0,0,0,0
2741406,TBM2015120407,2015-12-03T00:00:00Z,27.957733,-82.5518,20,2018-04-12T11:06:01Z,0,0,0,0,24,0
2741642,TBM2016021207,2016-02-11T00:00:00Z,27.967766,-82.638816,20,2018-04-12T11:06:13Z,0,0,0,8,0,0
2741652,TBM2016030301,2016-03-08T00:00:00Z,27.8757,-82.600716,160,2018-04-12T11:06:13Z,0,0,0,0,1,0
2741691,TBM2016031201,2016-03-09T00:00:00Z,27.98245,-82.676116,300,2018-04-12T11:06:13Z,0,0,0,3,0,0
2741698,TBM2016031206,2016-03-09T00:00:00Z,27.966316,-82.557966,20,2018-04-12T11:06:13Z,0,0,0,1820,0,0
2741782,TBM2016021204,2016-02-11T00:00:00Z,27.938633,-82.558433,20,2018-04-12T11:06:03Z,0,0,0,33,0,0
2741832,TBM2016031201,2016-03-09T00:00:00Z,27.98245,-82.676116,300,2018-04-12T11:06:04Z,0,0,0,0,0,1
2741834,TBM2016031202,2016-03-09T00:00:00Z,27.976766,-82.683816,20,2018-04-12T11:06:04Z,0,0,0,8,0,0
2741835,TBM2016031205,2016-03-09T00:00:00Z,27.94265,-82.5649,300,2018-04-12T11:06:04Z,0,0,0,10,0,0
2741867,TBM2016040401,2016-04-26T00:00:00Z,27.966116,-82.558933,160,2018-04-12T11:06:16Z,0,23,0,0,0,0
2742054,TBM2015061402,2015-06-23T00:00:00Z,27.843566,-82.59585,20,2018-04-12T11:05:21Z,0,0,0,38,0,0
2742084,TBM2015070205,2015-07-02T00:00:00Z,27.86435,-82.596233,160,2018-04-12T11:05:21Z,0,0,0,1,0,0
2742220,TBM2016052108,2016-05-17T00:00:00Z,27.9354,-82.53595,20,2018-04-12T11:06:20Z,0,0,0,28,0,0
2742222,TBM2016052109,2016-05-17T00:00:00Z,27.935233,-82.537916,20,2018-04-12T11:06:20Z,0,0,0,93,0,0
2742301,TBM2016060801,2016-06-01T00:00:00Z,27.97385,-82.60165,160,2018-04-12T11:06:22Z,0,9,0,0,0,0
2742348,TBM2015040305,2015-04-08T00:00:00Z,27.84885,-82.5469,160,2018-04-12T11:04:59Z,0,0,0,11,0,0
2742484,TBM2015051208,2015-05-18T00:00:00Z,27.92055,-82.682,20,2018-04-12T11:05:05Z,0,0,0,41,0,0
2742531,TBM2015070601,2015-07-07T00:00:00Z,27.975433,-82.58185,20,2018-04-12T11:05:22Z,0,0,0,2,0,0
2742556,TBM2015070802,2015-07-07T00:00:00Z,27.91595,-82.682583,160,2018-04-12T11:05:22Z,0,0,0,196,0,0
