"Reference","Latitude","Longitude"
"TBM2003091004",27.948817,-82.548317
"TBM2003091010",27.88225,-82.592283
"TBM2003091011",27.882533,-82.591433
"TBM2003091509",27.912733,-82.641667
"TBM2003091604",27.83905,-82.543933
"TBM2003080809",27.911217,-82.645383
"TBM2007020901",27.974383,-82.596817
"TBM2007030802",27.94945,-82.57555
"TBM2007030807",27.903833,-82.5363
"TBM2007031006",28.005617,-82.650783
"TBM2007040302",27.93885,-82.547317
"TBM2007040303",27.931,-82.6403
"TBM2007040305",27.92495,-82.700883
"TBM2007040308",27.881717,-82.61795
"TBM2007041003",27.971583,-82.578217
"TBM2007041006",28.025033,-82.665267
"TBM2007021006",27.926633,-82.705033
"TBM2007021102",27.863717,-82.568917
"TBM2007030804",27.9144,-82.557467
"TBM2007040104",27.858633,-82.596317
"TBM2007040304",27.946883,-82.71835
"TBM2007030806",27.904617,-82.53285
"TBM2007041001",27.90215,-82.640033
"TBM2007040307",27.889167,-82.61665
"TBM2007030803",27.953683,-82.567483
"TBM2007050402",27.8936,-82.54125
"TBM2007050403",27.93935,-82.5522
"TBM2007050404",27.967967,-82.652167
"TBM2007050802",28.0206,-82.685
"TBM2007050405",27.963417,-82.654083
"TBM2007050407",27.9104,-82.628383
"TBM2007020903",27.994167,-82.666783
"TBM2007030603",27.832083,-82.553283
"TBM2007030801",27.8987,-82.622717
"TBM2007040306",27.88955,-82.618617
"TBM2007040507",27.83445,-82.575183
"TBM2007050401",27.87355,-82.5417
"TBM2007050807",28.016667,-82.641667
"TBM2007050406",27.92955,-82.685717
"TBM2007051005",27.883067,-82.61845
"TBM2007051006",27.844433,-82.59405
"TBM2003011308",27.915917,-82.638
"TBM2003051409",27.878517,-82.6061
"TBM2007050801",28.0311,-82.693
"TBM2007050805",27.936583,-82.716317
"TBM2007060302",27.941783,-82.544817
"TBM2007060304",27.882367,-82.619683
"TBM2007060602",27.98925,-82.643933
"TBM2007060603",27.970533,-82.616867
"TBM2007060605",27.86805,-82.564667
"TBM2007060606",27.83385,-82.57595
"TBM2007060607",27.836583,-82.537583
"TBM2007060305",27.876767,-82.596083
"TBM2007060505",27.988117,-82.6174
"TBM2007060508",27.993117,-82.621567
"TBM2007060604",27.945783,-82.576433
"TBM2007070501",27.967833,-82.64785
"TBM2007070505",27.908867,-82.627833
"TBM2007070506",27.90995,-82.62735
"TBM2007060601",27.886017,-82.600783
"TBM2007070504",27.876583,-82.60025
"TBM2007070901",27.976367,-82.594633
"TBM2007070902",27.974933,-82.59665
"TBM2007070903",27.96155,-82.659467
"TBM2007070904",27.947867,-82.651767
"TBM2007070905",27.965167,-82.5721
"TBM2007071101",27.848767,-82.593083
"TBM2007071106",27.867867,-82.537333
"TBM2007060303",27.882233,-82.617817
"TBM2007060503",27.917917,-82.648217
"TBM2007070906",27.960883,-82.549433
"TBM2007071102",27.833217,-82.561683
"TBM2007071107",27.882233,-82.538383
"TBM2007071105",27.878517,-82.531633
"TBM2007080202",28.011367,-82.642367
"TBM2007080203",27.99325,-82.66255
"TBM2007080207",27.957633,-82.709367
"TBM2007080205",28.002283,-82.656067
"TBM2007080404",27.83655,-82.54525
"TBM2007080804",27.901083,-82.63105
"TBM2007080805",27.897967,-82.6002
"TBM2007080806",27.8924,-82.585717
"TBM2007081006",27.842133,-82.594333
"TBM2007081005",27.893867,-82.637983
"TBM2007080206",27.936767,-82.72185
"TBM2007060502",27.918867,-82.647917
"TBM2007090304",27.946217,-82.722283
"TBM2007090702",27.954233,-82.574333
"TBM2007090704",28.0001,-82.67315
"TBM2007090705",27.962033,-82.6954
"TBM2007090706",27.913633,-82.667517
"TBM2007090707",27.877117,-82.593783
"TBM2007090708",27.870933,-82.588267
"TBM2007091001",27.8417,-82.59355
"TBM2007090206",27.87085,-82.5397
"TBM2007090305",27.997983,-82.678017
"TBM2007090307",27.967233,-82.6508
"TBM2007080803",27.960783,-82.6844
"TBM2007090709",27.886633,-82.550283
"TBM2007100601",27.876817,-82.591583
"TBM2007100602",27.874233,-82.596633
"TBM2007100902",27.88545,-82.621617
"TBM2007100903",27.928717,-82.707283
"TBM2007100904",27.950967,-82.721467
"TBM2007100905",28.02565,-82.68835
"TBM2007100603",27.844833,-82.544467
"TBM2007101103",27.966967,-82.61775
"TBM2007101106",27.89115,-82.586467
"TBM2007100901",27.890283,-82.630333
"TBM2007100907",28.006533,-82.655567
"TBM2007100908",27.978733,-82.600617
"TBM2007101102",27.970517,-82.599483
"TBM2007101104",27.888067,-82.642467
"TBM2007101105",27.891067,-82.58675
"TBM2007101101",27.9302,-82.541517
"TBM2007110703",27.959883,-82.702833
"TBM2007110706",27.9989,-82.677633
"TBM2007110704",27.962367,-82.6935
"TBM2007111101",27.955483,-82.59845
"TBM2007111102",27.95075,-82.68095
"TBM2007111103",27.9414,-82.7189
"TBM2007111107",27.9319,-82.5338
"TBM2007111105",27.879967,-82.533583
"TBM2007111106",27.909517,-82.5372
"TBM2007111201",27.888733,-82.627283
"TBM2007120401",27.833367,-82.57385
"TBM2007120501",27.872867,-82.598233
"TBM2007120804",27.985283,-82.685433
"TBM2007120807",27.90295,-82.597017
"TBM2007121007",27.914833,-82.66235
"TBM2008010601",27.94,-82.55545
"TBM2008010604",27.881517,-82.538433
"TBM2008010701",27.9114,-82.627267
"TBM2008010703",27.903033,-82.640333
"TBM2008010803",27.971117,-82.675367
"TBM2008010806",27.82395,-82.594917
"TBM2007111104",27.906883,-82.650133
"TBM2007120406",27.8668,-82.537983
"TBM2007110701",27.967233,-82.650567
"TBM2007110702",27.939667,-82.720167
"TBM2007120802",27.916783,-82.535217
"TBM2007120805",27.980617,-82.692733
"TBM2007121001",27.9613,-82.57325
"TBM2007120806",27.9398,-82.709267
"TBM2007120405",27.864217,-82.547233
"TBM2007120803",27.983883,-82.632617
"TBM2007121006",27.919917,-82.688283
"TBM2007121002",27.9514,-82.547533
"TBM2007120801",27.898933,-82.53745
"TBM2008010702",27.889417,-82.6362
"TBM2008010705",27.938167,-82.72395
"TBM2008010802",28.0267,-82.69
"TBM2008010804",27.961283,-82.602733
"TBM2008010805",27.929717,-82.66175
"TBM2008011005",27.869683,-82.60565
"TBM2008020303",27.913367,-82.561617
"TBM2008020306",27.94,-82.545133
"TBM2008020307",27.914583,-82.533167
"TBM2008020605",27.988883,-82.684817
"TBM2008010605",27.883,-82.531767
"TBM2008010606",27.879967,-82.532767
"TBM2008020305",27.938767,-82.555767
"TBM2008020606",27.960033,-82.701583
"TBM2008020607",27.919617,-82.68805
"TBM2008010704",27.916517,-82.637467
"TBM2008030103",27.8942,-82.599017
"TBM2008030105",27.912083,-82.6244
"TBM2008031204",27.837017,-82.537283
"TBM2008020604",27.99995,-82.64065
"TBM2008030101",27.842067,-82.553983
"TBM2008030106",27.9339,-82.550867
"TBM2008030109",27.912383,-82.53305
"TBM2008030601",27.916767,-82.664383
"TBM2008030603",27.990733,-82.684317
"TBM2008030604",28.022617,-82.6864
"TBM2008020304",27.938733,-82.612483
"TBM2007120404",27.847833,-82.58725
"TBM2008011006",27.883983,-82.609817
"TBM2008030605",28.0071,-82.664183
"TBM2008020302",27.9025,-82.546233
"TBM2008030104",27.901267,-82.616667
"TBM2008030602",27.92735,-82.690467
"TBM2008040901",27.944083,-82.72015
"TBM2008041005",27.881317,-82.53865
"TBM2008050301",27.8692,-82.58435
"TBM2008050404",27.95065,-82.6416
"TBM2008050406",27.9913,-82.643083
"TBM2008050903",27.916633,-82.684067
"TBM2008050904",27.937767,-82.714583
"TBM2008051401",27.86375,-82.544933
"TBM2008020308",27.893767,-82.54085
"TBM2008020806",27.85115,-82.5902
"TBM2008040905",27.901467,-82.5976
"TBM2008040907",27.96705,-82.5653
"TBM2008040903",27.8925,-82.637933
"TBM2008040906",27.938983,-82.557267
"TBM2008040908",27.973733,-82.606983
"TBM2008041201",27.910317,-82.653767
"TBM2008041203",28.011333,-82.656533
"TBM2008050402",27.938933,-82.557417
"TBM2008041002",27.847917,-82.555083
"TBM2008041202",27.95475,-82.719833
"TBM2008041204",28.005883,-82.644083
"TBM2008050403",27.96265,-82.572467
"TBM2008040904",27.901567,-82.626233
"TBM2008050305",27.833967,-82.541617
"TBM2008041206",27.973333,-82.606017
"TBM2008041003",27.832483,-82.56275
"TBM2008050408",27.9808,-82.610817
"TBM2008050901",27.949,-82.544217
"TBM2008050401",27.933333,-82.547317
"TBM2008060707",28.016967,-82.683367
"TBM2008050902",27.91085,-82.655383
"TBM2008050306",27.877867,-82.532517
"TBM2008060701",27.957517,-82.7093
"TBM2008061202",27.8912,-82.555083
"TBM2008061204",27.935383,-82.684317
"TBM2008061403",27.873883,-82.599
"TBM2008061404",27.874917,-82.531433
"TBM2008061405",27.8748,-82.531433
"TBM2008061406",27.845817,-82.59385
"TBM2008060702",27.960367,-82.693633
"TBM2008061205",27.9164,-82.684967
"TBM2008070401",27.966333,-82.650917
"TBM2008070502",27.931883,-82.53415
"TBM2008061203",27.91015,-82.538
"TBM2008061207",27.8331,-82.561617
"TBM2008070403",27.93685,-82.720883
"TBM2008070501",27.961967,-82.5717
"TBM2008061401",27.889117,-82.627567
"TBM2008061402",27.876383,-82.5909
"TBM2008070402",27.95545,-82.717817
"TBM2008070505",27.881633,-82.538567
"TBM2008070305",27.8652,-82.60405
"TBM2008070306",27.840067,-82.5931
"TBM2008071402",27.97165,-82.602583
"TBM2008071403",27.932367,-82.659
"TBM2008071404",27.9099,-82.6317
"TBM2008071405",27.909633,-82.627717
"TBM2008071406",27.87465,-82.603433
"TBM2008071407",27.874233,-82.605517
"TBM2008080203",27.86595,-82.5434
"TBM2008080205",27.8551,-82.5968
"TBM2008080401",27.86765,-82.5374
"TBM2008080201",27.8625,-82.569367
"TBM2008081502",27.944733,-82.718367
"TBM2008081505",27.937917,-82.557833
"TBM2008081506",27.966467,-82.55535
"TBM2008081002",27.913333,-82.671533
"TBM2008081005",28.024217,-82.665317
"TBM2008071401",27.974983,-82.592583
"TBM2008081001",27.90765,-82.651917
"TBM2008081004",27.989,-82.685267
"TBM2008090101",27.944217,-82.54425
"TBM2008090102",27.93675,-82.722583
"TBM2008090103",27.945917,-82.723633
"TBM2008070405",27.998017,-82.64085
"TBM2008081003",27.923533,-82.697967
"TBM2008081504",27.935867,-82.5522
"TBM2008090106",27.96245,-82.653817
"TBM2008090901",27.8902,-82.629683
"TBM2008090903",27.874883,-82.595583
"TBM2008091104",27.9938,-82.6598
"TBM2008091301",27.851017,-82.555583
"TBM2008091102",27.924267,-82.700783
"TBM2008081507",27.96745,-82.597483
"TBM2008091103",28.017383,-82.6677
"TBM2008090104",27.9439,-82.696033
"TBM2008090902",27.877383,-82.605433
"TBM2008091101",27.96765,-82.640617
"TBM2008091105",27.996317,-82.630067
"TBM2008100301",27.913433,-82.667367
"TBM2008100305",27.9383,-82.715783
"TBM2008081501",27.933333,-82.716017
"TBM2008090105",27.9528,-82.668383
"TBM2008100302",27.961483,-82.689767
"TBM2008100303",27.9574,-82.716167
"TBM2008100304",27.945817,-82.723767
"TBM2008100707",27.881283,-82.539583
"TBM2008101002",27.947483,-82.630683
"TBM2008101004",27.84365,-82.566867
"TBM2008100701",27.875583,-82.600933
"TBM2008100705",27.864683,-82.544117
"TBM2008110105",27.937133,-82.607033
"TBM2008110101",27.9823,-82.670467
"TBM2008110102",27.930733,-82.549767
"TBM2008110104",27.953933,-82.547483
"TBM2008111201",27.98955,-82.685067
"TBM2008111205",27.971817,-82.61525
"TBM2008111302",27.881817,-82.540083
"TBM2008110106",27.965533,-82.658067
"TBM2008111204",28.000717,-82.657067
"TBM2008110402",27.83555,-82.583317
"TBM2008111303",27.863983,-82.546867
"TBM2008111305",27.832983,-82.56195
"TBM2008120104",27.9361,-82.562683
"TBM2008120303",27.881217,-82.539967
"TBM2008101001",27.942433,-82.595917
"TBM2008101003",27.90255,-82.607233
"TBM2008110107",27.9253,-82.69305
"TBM2008110401",27.876883,-82.60115
"TBM2008120301",27.840683,-82.5424
"TBM2007090303",27.927167,-82.70595
"TBM2008111206",27.9597,-82.7054
"TBM2008120603",27.89435,-82.545867
"TBM2008120103",27.973133,-82.607217
"TBM2008111202",28.020867,-82.66575
"TBM2008120604",27.878983,-82.5954
"TBM2008121302",28.02775,-82.6898
"TBM2008121305",27.904567,-82.61455
"TBM2009010701",27.930733,-82.534383
"TBM2009010702",27.88005,-82.533317
"TBM2009010802",27.914883,-82.677817
"TBM2009010803",27.931483,-82.6928
"TBM2009010806",28.022967,-82.684717
"TBM2008121303",27.96285,-82.68045
"TBM2008121307",27.967783,-82.63815
"TBM2009011201",27.942317,-82.700417
"TBM2009011204",27.9683,-82.63435
"TBM2009011206",28.00945,-82.648867
"TBM2009020804",27.873717,-82.59855
"TBM2009020901",27.963483,-82.664983
"TBM2009020903",27.922183,-82.695483
"TBM2009021202",27.944467,-82.71995
"TBM2009021205",27.916717,-82.535167
"TBM2009030304",27.99965,-82.654983
"TBM2009030306",27.999617,-82.657017
"TBM2008121306",27.970467,-82.622583
"TBM2009011202",27.925617,-82.6115
"TBM2009011203",27.901833,-82.612667
"TBM2009020902",27.905667,-82.631333
"TBM2009020101",27.86285,-82.56955
"TBM2009020906",28.002817,-82.67455
"TBM2009030806",27.84525,-82.5812
"TBM2009030808",27.836767,-82.537483
"TBM2009030901",27.890083,-82.5422
"TBM2008121304",27.922867,-82.688317
"TBM2009010801",27.893533,-82.6378
"TBM2009010804",27.970283,-82.685283
"TBM2009011207",27.970267,-82.571817
"TBM2009020904",28.010117,-82.654033
"TBM2009030803",27.95075,-82.6996
"TBM2009030805",27.897583,-82.605933
"TBM2009020907",28.0023,-82.665933
"TBM2009021201",27.941917,-82.614233
"TBM2009021206",27.915967,-82.533867
"TBM2009030804",27.921867,-82.676033
"TBM2009030902",27.938367,-82.536
"TBM2009021203",27.921033,-82.63535
"TBM2009021204",27.924117,-82.53315
"TBM2009030303",27.972683,-82.609833
"TBM2009030807",27.8343,-82.5442
"TBM2009030801",27.973383,-82.603583
"TBM2009040102",27.908983,-82.627683
"TBM2009020905",27.99655,-82.638633
"TBM2009040101",27.89775,-82.604233
"TBM2009040105",28.02695,-82.66925
"TBM2009040107",28.018316,-82.666566
"TBM2009041102",27.881366,-82.534933
"TBM2009050107",27.97425,-82.5971
"TBM2009050108",27.940916,-82.552683
"TBM2009040806",27.858583,-82.590166
"TBM2009040807",27.9335,-82.54475
"TBM2009040809",27.920416,-82.534283
"TBM2009041103",27.8963,-82.534766
"TBM2009050101",27.8902,-82.630033
"TBM2009050403",27.9279,-82.7062
"TBM2009050406",27.910816,-82.6081
"TBM2009050408",27.85095,-82.58715
"TBM2009050409",27.849633,-82.557283
"TBM2009040103",27.916433,-82.678683
"TBM2009041104",27.917833,-82.535766
"TBM2009011205",28.021183,-82.6666
"TBM2009030802",27.967733,-82.601433
"TBM2009040808",27.927033,-82.532783
"TBM2009050402",27.9127,-82.557616
"TBM2009050404",27.941866,-82.698233
"TBM2009050410",27.874483,-82.538566
"TBM2009030903",27.84905,-82.589683
"TBM2009050504",27.84055,-82.540733
"TBM2009040104",27.965666,-82.657033
"TBM2009060605",27.844016,-82.550333
"TBM2009060604",27.8593,-82.553783
"TBM2009061001",28.001266,-82.639316
"TBM2009061002",27.996866,-82.63455
"TBM2009061007",27.95465,-82.546333
"TBM2009061008",27.948733,-82.570633
"TBM2009061301",27.909283,-82.627716
"TBM2009061302",27.97395,-82.590716
"TBM2009061304",28.010033,-82.678
"TBM2009061003",27.986766,-82.635483
"TBM2009061004",27.927233,-82.703366
"TBM2009061006",27.92975,-82.53465
"TBM2009070203",27.8545,-82.596666
"TBM2009070204",27.836066,-82.58295
"TBM2009070304",27.9979,-82.6567
"TBM2009070307",27.996583,-82.681166
"TBM2009050401",27.905716,-82.538416
"TBM2009070302",27.970366,-82.6149
"TBM2009070303",27.999183,-82.657066
"TBM2009070305",28.007833,-82.664133
"TBM2009050405",27.91165,-82.655033
"TBM2009071302",27.9386,-82.579116
"TBM2009071303",27.94455,-82.608033
"TBM2009071304",27.960016,-82.6836
"TBM2009071306",27.909766,-82.6526
"TBM2009071308",27.907866,-82.62815
"TBM2009061005",27.930183,-82.6577
"TBM2009080301",27.941683,-82.550616
"TBM2009080302",27.939183,-82.538216
"TBM2009080303",27.915916,-82.679183
"TBM2009080402",27.916166,-82.6836
"TBM2009080405",27.96615,-82.6528
"TBM2009080406",27.96855,-82.633416
"TBM2009080305",28.020316,-82.666716
"TBM2009080404",27.962066,-82.6696
"TBM2009071301",27.876233,-82.552883
"TBM2009080304",27.9808,-82.693016
"TBM2009080403",27.934616,-82.6795
"TBM2009081401",27.884533,-82.5553
"TBM2008040902",27.909083,-82.63985
"TBM2009090101",28.010483,-82.64515
"TBM2009090103",28.00885,-82.654416
"TBM2009090106",27.957216,-82.713366
"TBM2009090701",27.876733,-82.595166
"TBM2009090703",27.83465,-82.5889
"TBM2009090707",27.848766,-82.554666
"TBM2009090708",27.863283,-82.54395
"TBM2009081402",27.875183,-82.53105
"TBD1996091603",28.001167,-82.632667
"TBD1996101501",27.985667,-82.6155
"TBD1997092504",27.836,-82.593833
"TBD1997112103",27.832333,-82.596333
"TBD1998100601",27.977333,-82.6055
"TBD2000092702",28.022833,-82.686667
"TBD2002010306",27.82655,-82.594133
"TBD2002090201",27.982217,-82.610117
"TBD2002090202",27.985017,-82.61125
"TBD2002100202",27.98585,-82.6113
"TBD2002120103",27.8785,-82.611917
"TBD2002120303",28.008017,-82.639583
"TBD1996091604",28.012333,-82.641167
"TBD1996091704",27.8405,-82.543167
"TBD1996101503",27.994667,-82.629
"TBD1997102102",27.945,-82.6205
"TBD1997102302",27.845,-82.543333
"TBD1997102303",27.846167,-82.547
"TBD1998102803",27.95,-82.721833
"TBD1998102804",27.905167,-82.648167
"TBD2001090202",27.980467,-82.603367
"TBD2001100201",27.988367,-82.615783
"TBD2002100201",27.98325,-82.607267
"TBD2002120302",28.006733,-82.639233
"TBD1997102304",27.8425,-82.5505
"TBD1997112104",27.835167,-82.588167
"TBD1998100602",27.976833,-82.606333
"TBD2000092701",28.031,-82.677833
"TBD2000092703",27.967333,-82.693
"TBD2002100203",27.98655,-82.614217
"TBD1997092501",27.834667,-82.5925
"TBD1997092505",27.8375,-82.590167
"TBD1998102906",27.8375,-82.5875
"TBD1996101502",27.990333,-82.620167
"TBD2000102401",27.983833,-82.615167
"TBD2000102403",27.989333,-82.617167
"TBD1999111603",27.873333,-82.61
"TBD2000102402",27.986167,-82.6155
"TBD2002120304",28.007817,-82.6394
"TBD2002120305",28.002367,-82.632967
"TBD1998112401",27.912333,-82.673667
"TBD2003100201",27.910783,-82.658783
"TBD2004110202",27.826767,-82.5911
"TBD2005013901",27.845717,-82.545533
"TBD2006024003",27.842417,-82.540383
"TBD2006090204",27.98535,-82.6105
"TBD2004100203",28.01495,-82.650883
"TBD2004110201",27.883167,-82.616517
"TBD2005100203",27.98665,-82.614883
"TBD2006090202",27.98155,-82.6061
"TBD2007110201",27.83735,-82.5925
"TBD2007110202",27.837317,-82.59135
"TBD2011040105",27.9843,-82.609483
"TBD2011070202",27.976733,-82.600533
"TBD2003100203",27.915467,-82.682583
"TBD2004023902",27.839867,-82.539633
"TBD2004100201",27.989833,-82.61885
"TBD2004100202",28.0002,-82.638317
"TBD2005100201",27.9774,-82.5993
"TBD2007090203",27.9733,-82.604267
"TBD2002120104",27.883233,-82.616383
"TBD2003120103",27.90255,-82.641317
"TBD1998102802",27.950667,-82.7235
"TBD2001100202",27.985317,-82.616817
"TBD2011110204",27.981283,-82.605066
"TBM2009090706",27.845416,-82.549783
"TBM2009091001",27.99765,-82.630266
"TBM2009091002",27.975666,-82.632083
"TBM2009091003",27.963366,-82.68355
"TBM2009091006",27.91245,-82.672283
"TBM2009091008",27.944216,-82.551266
"TBM2009100102",27.931583,-82.6928
"TBM2009100103",27.91585,-82.681433
"TBM2009100104",27.998616,-82.6572
"TBM2009100301",27.88255,-82.619266
"TBM2009100306",27.833716,-82.589216
"TBM2009101101",27.940166,-82.553816
"TBM2009101103",27.962533,-82.682983
"TBM2009101104",27.939933,-82.6436
"TBM2009101105",27.91995,-82.65355
"TBM2009101107",27.907216,-82.541533
"TBM2009101108",27.90395,-82.533916
"TBD2004090101",27.936583,-82.723833
"TBD2006090201",27.979517,-82.6039
"TBD2007020201",27.8892,-82.633467
"TBD2007100202",27.97715,-82.598033
"TBD2007110203",27.825983,-82.592817
"TBD2008090201",27.837433,-82.53905
"TBD2008100205",27.978417,-82.59285
"TBD2008100206",27.977067,-82.5988
"TBM2009110804",27.864033,-82.548316
"TBM2009110805",27.866633,-82.538316
"TBM2009110807",27.8642,-82.54155
"TBM2009111002",27.95445,-82.54665
"TBM2009111005",27.9017,-82.642683
"TBM2009111102",27.982633,-82.616683
"TBM2009111103",27.95715,-82.617316
"TBM2009111104",27.9099,-82.567733
"TBM2009111107",28.024066,-82.67755
"TBM2009111401",27.853133,-82.593433
"TBM2009120605",27.9641,-82.566683
"TBM2009120606",27.93815,-82.55545
"TBM2009120703",28.023633,-82.68255
"TBM2009120803",27.87475,-82.604433
"TBM2009121001",27.874316,-82.597016
"TBM2009121002",27.860466,-82.5837
"TBD2011080206",27.980333,-82.6099
"TBD2011090203",27.980733,-82.6088
"TBD2011100206",27.99715,-82.628133
"TBD2011110203",27.9785,-82.603266
"TBM2009100101",27.956033,-82.71745
"TBM2009100302",27.883283,-82.5341
"TBM2009101102",27.9466,-82.57225
"TBM2009101106",27.89605,-82.639816
"TBM2009110801",27.848383,-82.555883
"TBM2009110806",27.8677,-82.53745
"TBD2007090201",27.9772,-82.588617
"TBD2007090205",27.976633,-82.5912
"TBD2011060203",27.979183,-82.603183
"TBD2011070201",27.9724,-82.612083
"TBD2011090204",27.981816,-82.610466
"TBD2012010101",27.9769,-82.585266
"TBM2009091005",27.926333,-82.686233
"TBD2004090105",27.906267,-82.64585
"TBD2006090203",27.981317,-82.608717
"TBD2008090102",27.97625,-82.5915
"TBD2011050104",27.98265,-82.605583
"TBD2011100205",27.99575,-82.630333
"TBD2011080205",27.980133,-82.607983
"TBD2012020108",27.973433,-82.6035
"TBM2009090104",27.995166,-82.682466
"TBM2009091004",27.962733,-82.68115
"TBD2003110201",27.886967,-82.63225
"TBD2004074001",27.882367,-82.534367
"TBD2004090102",27.933167,-82.714683
"TBD2005100202",27.984283,-82.6095
"TBD2007020202",27.8885,-82.6372
"TBD2007090204",27.977517,-82.5905
"TBD2007100203",27.9784,-82.6035
"TBM2009111006",27.906166,-82.65045
"TBD2002120102",27.877767,-82.611683
"TBD2003100202",27.91165,-82.664983
"TBM2009090105",27.961183,-82.6908
"TBD2012020105",27.972766,-82.6102
"TBD2012020106",27.972916,-82.608866
"TBD2003120102",27.9061,-82.644433
"TBD2011080204",27.976083,-82.60315
"TBM2009090705",27.846416,-82.545583
"TBM2009120604",27.97285,-82.609116
"TBM2009120704",27.9459,-82.721533
"TBM2009120707",27.935983,-82.60485
"TBM2009120708",27.908916,-82.626716
"TBM2009120709",27.906116,-82.636016
"TBM2010010203",27.8736,-82.598816
"TBM2010010604",27.908283,-82.63285
"TBM2010011107",27.95885,-82.576383
"TBM2010011109",27.973866,-82.60065
"TBM2010020104",27.9084,-82.533283
"TBM2010020106",27.91905,-82.613233
"TBD2004103902",27.835233,-82.5399
"TBD2007100205",27.978167,-82.60035
"TBD2011030202",28.0018,-82.632033
"TBM2009111105",27.9658,-82.654833
"TBM2009111106",27.95255,-82.69425
"TBM2010010201",27.840583,-82.591216
"TBM2010010603",27.956833,-82.712
"TBM2010010605",27.887783,-82.636666
"TBM2010011104",27.947283,-82.709666
"TBM2010011108",27.959583,-82.565016
"TBM2010020103",27.89585,-82.543233
"TBM2010020109",27.964516,-82.666216
"TBM2010020906",27.874716,-82.6033
"TBM2009120602",27.936883,-82.72085
"TBM2009120706",27.9357,-82.641166
"TBM2010010202",27.872316,-82.589233
"TBM2010010602",27.961283,-82.690216
"TBM2010011101",27.9878,-82.638733
"TBM2009110802",27.831966,-82.563116
"TBM2009111101",27.967283,-82.642716
"TBD2007090206",27.9779,-82.597
"TBD2011040103",27.978483,-82.5966
"TBD2012020107",27.9734,-82.605816
"TBD2007100204",27.978333,-82.602067
"TBM2009120601",27.879066,-82.532483
"TBM2009111003",27.92225,-82.696783
"TBM2009111004",27.915783,-82.68205
"TBM2010010205",27.853916,-82.561516
"TBM2010011102",28.004316,-82.652333
"TBM2010020108",27.939133,-82.7181
"TBM2010020902",27.963033,-82.675966
"TBM2010021204",27.822766,-82.58845
"TBM2010021302",27.850233,-82.555433
"TBM2010030102",27.944383,-82.63975
"TBM2010030103",27.95035,-82.7126
"TBM2010030104",27.931633,-82.707733
"TBM2010030107",27.855733,-82.590233
"TBM2010020101",27.998966,-82.657233
"TBM2010020905",27.874233,-82.6064
"TBM2010021301",27.866483,-82.542316
"TBM2010030105",27.904133,-82.588783
"TBM2010030106",27.865,-82.597516
"TBM2010030601",27.983133,-82.616416
"TBM2010030802",27.8811,-82.5383
"TBM2010030804",27.887916,-82.6352
"TBM2010020107",27.932983,-82.71095
"TBM2010020110",27.988033,-82.632966
"TBM2010030603",27.955366,-82.72005
"TBM2010030606",28.0094,-82.6546
"TBM2010020903",27.900633,-82.6406
"TBM2010030101",27.93855,-82.5585
"TBM2010030803",27.884283,-82.611266
"TBM2010020102",27.8875,-82.5676
"TBM2010032001",27.884683,-82.61065
"TBM2009120701",28.000866,-82.630883
"TBM2010040201",27.998833,-82.657616
"TBM2010040202",27.959016,-82.705883
"TBM2010040203",27.924566,-82.682516
"TBM2010040204",27.933083,-82.656966
"TBM2010040207",27.9465,-82.632183
"TBM2010040208",27.961233,-82.566266
"TBM2010020105",27.89655,-82.625833
"TBM2010020904",27.908383,-82.63255
"TBM2010040801",27.92,-82.688283
"TBM2010040804",28.021,-82.6659
"TBM2010041001",27.87815,-82.602466
"TBM2010041101",27.874766,-82.595933
"TBM2010041106",27.849033,-82.585633
"TBM2010050302",27.84275,-82.5476
"TBM2010050306",27.873716,-82.5998
"TBM2010050501",27.920716,-82.53425
"TBM2010050502",27.965666,-82.566033
"TBM2010041107",27.85925,-82.590116
"TBM2010050503",27.97955,-82.65105
"TBM2010050507",27.983433,-82.622183
"TBM2010040205",27.912966,-82.650116
"TBM2010041002",27.876,-82.599683
"TBM2010050304",27.825916,-82.592383
"TBM2010051001",27.963416,-82.68525
"TBM2010051002",27.96295,-82.676366
"TBM2010051003",27.957633,-82.709316
"TBM2010051004",27.91645,-82.684966
"TBM2010051006",27.912716,-82.67265
"TBM2010060105",27.940333,-82.549633
"TBM2010060106",27.946066,-82.719116
"TBM2010060108",27.889133,-82.628066
"TBM2010060305",27.8266,-82.596466
"TBM2010060502",27.975766,-82.575966
"TBM2010060503",27.961183,-82.693433
"TBM2010060504",27.98125,-82.6919
"TBM2010040802",28.0307,-82.690933
"TBM2010060102",27.889733,-82.584166
"TBM2010060107",27.881566,-82.603033
"TBM2010060302",27.87495,-82.53115
"TBM2010060501",27.97525,-82.57475
"TBM2010070201",27.9535,-82.722133
"TBM2010051007",27.89745,-82.6087
"TBM2010070204",27.964283,-82.664966
"TBM2010070206",28.018566,-82.66655
"TBM2010070302",27.896916,-82.64005
"TBM2010070303",27.908983,-82.628133
"TBM2010071108",27.864066,-82.541383
"TBM2010080304",27.8639,-82.543383
"TBM2010080905",27.94345,-82.6836
"TBM2010080906",27.918583,-82.683
"TBM2010081003",27.876016,-82.591616
"TBM2010081004",27.86955,-82.6075
"TBM2010060304",27.853116,-82.554066
"TBM2010070202",27.922483,-82.697016
"TBM2010011103",27.9625,-82.680833
"TBM2010070304",27.907866,-82.615816
"TBM2010070306",27.897483,-82.582333
