"OBJECTID","Reference","Sampling_Date","Latitude","Longitude","Gear","Scientificname","Commonname","TotalNum","avg_size","min_size","max_size","ExDate"
2751427,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Chilomycterus schoepfii","Striped Burrfish",1,40,40,40,2018-04-12 07:06:25
2751428,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Eucinostomus gula","Silver Jenny",11,41,40,46,2018-04-12 07:06:25
2751429,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Prionotus scitulus","Leopard Searobin",1,36,36,36,2018-04-12 07:06:25
2751430,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Dasyatis sabina","Atlantic Stingray",1,294,294,294,2018-04-12 07:06:25
2751431,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Eucinostomus spp.","Eucinostomus",14,33,18,39,2018-04-12 07:06:25
2751432,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Syngnathus floridae","Dusky Pipefish",1,151,151,151,2018-04-12 07:06:25
2751433,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Syngnathus scovelli","Gulf Pipefish",36,89,80,100,2018-04-12 07:06:25
2751434,"TBM2016062216",2016-06-21 20:00:00,27.902966,-82.537766,300,"Cynoscion arenarius","Sand Seatrout",16,18,16,24,2018-04-12 07:06:25
2751435,"TBM2016062216",2016-06-21 20:00:00,27.902966,-82.537766,300,"Lagodon rhomboides","Pinfish",7,77,62,94,2018-04-12 07:06:25
2751469,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Lagodon rhomboides","Pinfish",58,52,37,66,2018-04-12 07:06:41
2751495,"TBM2016070801",2016-07-11 20:00:00,27.9769,-82.580533,300,"Eucinostomus spp.","Eucinostomus",1,23,23,23,2018-04-12 07:06:41
2751496,"TBM2016070804",2016-07-11 20:00:00,27.975516,-82.5836,20,"Anchoa mitchilli","Bay Anchovy",16,26,22,32,2018-04-12 07:06:41
2751523,"TBM2016052102",2016-05-16 20:00:00,27.92705,-82.544466,300,"Gobiosoma robustum","Code Goby",1,21,21,21,2018-04-12 07:10:52
2751524,"TBM2016052102",2016-05-16 20:00:00,27.92705,-82.544466,300,"Menippe spp.","Stone Crab",1,33,33,33,2018-04-12 07:10:52
2751525,"TBM2016052103",2016-05-16 20:00:00,27.927033,-82.554216,300,"Paralichthys albigutta","Gulf Flounder",1,264,264,264,2018-04-12 07:10:52
2751526,"TBM2016052105",2016-05-16 20:00:00,27.931266,-82.539583,300,"Eucinostomus gula","Silver Jenny",6,86,78,96,2018-04-12 07:10:52
2751527,"TBM2016052105",2016-05-16 20:00:00,27.931266,-82.539583,300,"Menippe spp.","Stone Crab",1,39,39,39,2018-04-12 07:10:52
2751528,"TBM2016052106",2016-05-16 20:00:00,27.931716,-82.537766,300,"Eucinostomus gula","Silver Jenny",1,84,84,84,2018-04-12 07:10:52
2751529,"TBM2016052108",2016-05-16 20:00:00,27.9354,-82.53595,20,"Callinectes sapidus","Blue Crab",1,70,70,70,2018-04-12 07:10:52
2751530,"TBM2016052108",2016-05-16 20:00:00,27.9354,-82.53595,20,"Eucinostomus gula","Silver Jenny",19,53,43,72,2018-04-12 07:10:52
2751531,"TBM2016052108",2016-05-16 20:00:00,27.9354,-82.53595,20,"Microgobius gulosus","Clown Goby",38,34,27,45,2018-04-12 07:10:52
2751532,"TBM2016052108",2016-05-16 20:00:00,27.9354,-82.53595,20,"Prionotus scitulus","Leopard Searobin",2,41,31,51,2018-04-12 07:10:52
2751533,"TBM2016052109",2016-05-16 20:00:00,27.935233,-82.537916,20,"Microgobius gulosus","Clown Goby",3,47,44,50,2018-04-12 07:10:52
2751534,"TBM2016052110",2016-05-16 20:00:00,27.93946,-82.538966,20,"Achirus lineatus","Lined Sole",1,29,29,29,2018-04-12 07:10:52
2751549,"TBM2016052307",2016-05-18 20:00:00,27.9059,-82.534066,20,"Cynoscion nebulosus","Spotted Seatrout",5,51,34,73,2018-04-12 07:10:52
2751550,"TBM2016052307",2016-05-18 20:00:00,27.9059,-82.534066,20,"Farfantepenaeus duorarum","Pink Shrimp",1,4,4,4,2018-04-12 07:10:52
2751551,"TBM2016052308",2016-05-18 20:00:00,27.90605,-82.535266,20,"Cynoscion nebulosus","Spotted Seatrout",1,40,40,40,2018-04-12 07:10:52
2751552,"TBM2016052308",2016-05-18 20:00:00,27.90605,-82.535266,20,"Syngnathus floridae","Dusky Pipefish",2,112,83,142,2018-04-12 07:10:52
2751553,"TBM2016052308",2016-05-18 20:00:00,27.90605,-82.535266,20,"Synodus foetens","Inshore Lizardfish",1,122,122,122,2018-04-12 07:10:52
2751554,"TBM2016052311",2016-05-18 20:00:00,27.90435,-82.54145,300,"Acanthostracion quadricornis","Scrawled Cowfish",1,188,188,188,2018-04-12 07:10:52
2751555,"TBM2016052401",2016-05-19 20:00:00,27.97385,-82.582016,20,"Lagodon rhomboides","Pinfish",25,57,40,71,2018-04-12 07:10:52
2751556,"TBM2016052401",2016-05-19 20:00:00,27.97385,-82.582016,20,"Microgobius gulosus","Clown Goby",2,50,50,51,2018-04-12 07:10:52
2751557,"TBM2016052402",2016-05-19 20:00:00,27.973633,-82.582416,20,"Chasmodes saburrae","Florida Blenny",1,54,54,54,2018-04-12 07:10:52
2751558,"TBM2016052402",2016-05-19 20:00:00,27.973633,-82.582416,20,"Gobiosoma spp.","Gobiosoma Gobies",2,31,28,35,2018-04-12 07:10:52
2751564,"TBM2016060202",2016-05-31 20:00:00,27.919116,-82.61005,20,"Archosargus probatocephalus","Sheepshead",3,174,33,311,2018-04-12 07:10:52
2751565,"TBM2016060206",2016-05-31 20:00:00,27.881033,-82.616166,20,"Floridichthys carpio","Goldspotted Killifish",99,20,12,43,2018-04-12 07:10:52
2751566,"TBM2016060207",2016-05-31 20:00:00,27.876583,-82.590866,20,"Strongylura notata","Redfin Needlefish",10,85,71,100,2018-04-12 07:10:52
2751626,"TBM2016060806",2016-05-31 20:00:00,28.026933,-82.6899,20,"Archosargus probatocephalus","Sheepshead",1,32,32,32,2018-04-12 07:10:53
2751627,"TBM2016060806",2016-05-31 20:00:00,28.026933,-82.6899,20,"Strongylura marina","Atlantic Needlefish",2,118,112,124,2018-04-12 07:10:53
2751629,"TBM2016060809",2016-05-31 20:00:00,27.966333,-82.5588,160,"Archosargus probatocephalus","Sheepshead",1,136,136,136,2018-04-12 07:10:53
2751668,"TBM2016062004",2016-06-19 20:00:00,27.9741,-82.584083,20,"Eucinostomus spp.","Eucinostomus",4,37,33,39,2018-04-12 07:10:55
2751674,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Achirus lineatus","Lined Sole",1,29,29,29,2018-04-12 07:10:55
2751675,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Chilomycterus schoepfii","Striped Burrfish",2,115,62,168,2018-04-12 07:10:55
2751676,"TBM2016062202",2016-06-21 20:00:00,27.936866,-82.540733,20,"Cynoscion nebulosus","Spotted Seatrout",3,27,23,32,2018-04-12 07:10:55
2751677,"TBM2016062202",2016-06-21 20:00:00,27.936866,-82.540733,20,"Hippocampus spp.",".",1,NA,NA,NA,2018-04-12 07:10:55
2751678,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Eucinostomus gula","Silver Jenny",6,41,40,43,2018-04-12 07:10:55
2751679,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Syngnathus floridae","Dusky Pipefish",1,170,170,170,2018-04-12 07:10:55
2751680,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Syngnathus scovelli","Gulf Pipefish",22,90,80,97,2018-04-12 07:10:55
2751681,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Archosargus probatocephalus","Sheepshead",5,28,25,32,2018-04-12 07:10:55
2751682,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Chaetodipterus faber","Atlantic Spadefish",2,30,30,30,2018-04-12 07:10:55
2751683,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Syngnathus floridae","Dusky Pipefish",2,152,144,160,2018-04-12 07:10:55
2751684,"TBM2016062206",2016-06-21 20:00:00,27.935033,-82.5359,20,"Syngnathus scovelli","Gulf Pipefish",31,84,70,105,2018-04-12 07:10:55
2751685,"TBM2016062207",2016-06-21 20:00:00,27.930883,-82.53885,300,"Farfantepenaeus duorarum","Pink Shrimp",2,25,24,27,2018-04-12 07:10:55
2751686,"TBM2016062209",2016-06-21 20:00:00,27.9277,-82.544133,300,"Chilomycterus schoepfii","Striped Burrfish",1,160,160,160,2018-04-12 07:10:55
2751687,"TBM2016062209",2016-06-21 20:00:00,27.9277,-82.544133,300,"Menticirrhus americanus","Southern Kingfish",1,26,26,26,2018-04-12 07:10:55
2751688,"TBM2016062211",2016-06-21 20:00:00,27.92675,-82.557366,300,"Eucinostomus gula","Silver Jenny",1,82,82,82,2018-04-12 07:10:55
2751689,"TBM2016062211",2016-06-21 20:00:00,27.92675,-82.557366,300,"Menippe spp.","Stone Crab",2,45,37,54,2018-04-12 07:10:55
2751690,"TBM2016062215",2016-06-21 20:00:00,27.904366,-82.534116,300,"Microgobius gulosus","Clown Goby",2,29,27,32,2018-04-12 07:10:55
2751691,"TBM2016062216",2016-06-21 20:00:00,27.902966,-82.537766,300,"Bairdiella chrysoura","Silver Perch",36,52,39,64,2018-04-12 07:10:55
2751736,"TBM2016062003",2016-06-19 20:00:00,27.97335,-82.581616,20,"Callinectes sapidus","Blue Crab",3,120,115,125,2018-04-12 07:06:32
2751737,"TBM2016062003",2016-06-19 20:00:00,27.97335,-82.581616,20,"Sphoeroides nephelus","Southern Puffer",2,44,27,61,2018-04-12 07:06:32
2751747,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Paralichthys albigutta","Gulf Flounder",1,123,123,123,2018-04-12 07:06:33
2751748,"TBM2016062202",2016-06-21 20:00:00,27.936866,-82.540733,20,"Chloroscombrus chrysurus","Atlantic Bumper",1,18,18,18,2018-04-12 07:06:33
2751749,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Eucinostomus spp.","Eucinostomus",21,28,20,37,2018-04-12 07:06:33
2751750,"TBM2016062206",2016-06-21 20:00:00,27.935033,-82.5359,20,"Gobiosoma robustum","Code Goby",12,25,22,32,2018-04-12 07:06:33
2751751,"TBM2016062209",2016-06-21 20:00:00,27.9277,-82.544133,300,"Dasyatis sabina","Atlantic Stingray",6,239,225,264,2018-04-12 07:06:33
2751752,"TBM2016062211",2016-06-21 20:00:00,27.92675,-82.557366,300,"Opsanus beta","Gulf Toadfish",1,122,122,122,2018-04-12 07:06:33
2751753,"TBM2016062215",2016-06-21 20:00:00,27.904366,-82.534116,300,"Farfantepenaeus duorarum","Pink Shrimp",1,19,19,19,2018-04-12 07:06:33
2751754,"TBM2016062215",2016-06-21 20:00:00,27.904366,-82.534116,300,"Menippe spp.","Stone Crab",1,22,22,22,2018-04-12 07:06:33
2751755,"TBM2016062216",2016-06-21 20:00:00,27.902966,-82.537766,300,"Callinectes sapidus","Blue Crab",1,108,108,108,2018-04-12 07:06:33
2751756,"TBM2016062218",2016-06-21 20:00:00,27.89975,-82.548233,300,"Prionotus scitulus","Leopard Searobin",1,142,142,142,2018-04-12 07:06:33
2751790,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Lucania parva","Rainwater Killifish",25,27,21,38,2018-04-12 07:06:33
2751825,"TBM2016070801",2016-07-11 20:00:00,27.9769,-82.580533,300,"Cynoscion arenarius","Sand Seatrout",3,31,28,36,2018-04-12 07:06:33
2751826,"TBM2016070802",2016-07-11 20:00:00,27.97615,-82.578883,300,"Menticirrhus americanus","Southern Kingfish",2,29,23,35,2018-04-12 07:06:33
2751827,"TBM2016070802",2016-07-11 20:00:00,27.97615,-82.578883,300,"Trinectes maculatus","Hogchoker",3,29,20,46,2018-04-12 07:06:33
2751828,"TBM2016070805",2016-07-11 20:00:00,27.9458,-82.64715,300,"Eucinostomus spp.","Eucinostomus",1,37,37,37,2018-04-12 07:06:33
2751829,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Ariopsis felis","Hardhead Catfish",1,280,280,280,2018-04-12 07:06:33
2751830,"TBM2016070807",2016-07-11 20:00:00,27.890766,-82.575666,300,"Chasmodes saburrae","Florida Blenny",1,16,16,16,2018-04-12 07:06:33
2751831,"TBM2016070809",2016-07-11 20:00:00,27.952683,-82.547783,20,"Gobiosoma robustum","Code Goby",1,24,24,24,2018-04-12 07:06:33
2751832,"TBM2016070810",2016-07-11 20:00:00,27.9703,-82.61815,20,"Farfantepenaeus duorarum","Pink Shrimp",1,7,7,7,2018-04-12 07:06:33
2751833,"TBM2016070902",2016-07-19 20:00:00,27.959,-82.707033,20,"Menidia spp.","Menidia Silversides",3,45,39,51,2018-04-12 07:06:33
2751834,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Microgobius gulosus","Clown Goby",51,38,30,46,2018-04-12 07:06:33
2751838,"TBM2016070908",2016-07-19 20:00:00,28.018283,-82.666583,160,"Centropomus undecimalis","Common Snook",3,395,351,482,2018-04-12 07:06:33
2751905,"TBM2016070804",2016-07-11 20:00:00,27.975516,-82.5836,20,"Farfantepenaeus duorarum","Pink Shrimp",4,13,9,17,2018-04-12 07:06:41
2751906,"TBM2016070804",2016-07-11 20:00:00,27.975516,-82.5836,20,"Harengula jaguana","Scaled Sardine",1,33,33,33,2018-04-12 07:06:41
2751907,"TBM2016070805",2016-07-11 20:00:00,27.9458,-82.64715,300,"Echeneis neucratoides","Whitefin Sharksucker",1,287,287,287,2018-04-12 07:06:41
2751908,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Bairdiella chrysoura","Silver Perch",23,47,31,69,2018-04-12 07:06:41
2751909,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Microgobius gulosus","Clown Goby",152,30,21,39,2018-04-12 07:06:41
2751910,"TBM2016070809",2016-07-11 20:00:00,27.952683,-82.547783,20,"Limulus polyphemus","Horseshoe Crab",1,16,16,16,2018-04-12 07:06:41
2751911,"TBM2016070901",2016-07-19 20:00:00,27.97225,-82.586983,160,"Hyporhamphus meeki","False Silver Halfbeak",1,237,237,237,2018-04-12 07:06:41
2751912,"TBM2016070901",2016-07-19 20:00:00,27.97225,-82.586983,160,"Sphoeroides nephelus","Southern Puffer",4,211,181,230,2018-04-12 07:06:41
2751913,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Lucania parva","Rainwater Killifish",3,20,17,23,2018-04-12 07:06:41
2751974,"TBM2016072101",2016-07-13 20:00:00,27.934783,-82.536716,20,"Cynoscion nebulosus","Spotted Seatrout",3,29,28,31,2018-04-12 07:06:41
2751975,"TBM2016072101",2016-07-13 20:00:00,27.934783,-82.536716,20,"Eucinostomus spp.","Eucinostomus",39,21,14,33,2018-04-12 07:06:41
2751976,"TBM2016072103",2016-07-13 20:00:00,27.935766,-82.537066,20,"Chasmodes saburrae","Florida Blenny",1,30,30,30,2018-04-12 07:06:41
2751977,"TBM2016072103",2016-07-13 20:00:00,27.935766,-82.537066,20,"Syngnathus louisianae","Chain Pipefish",1,171,171,171,2018-04-12 07:06:41
2751978,"TBM2016072105",2016-07-13 20:00:00,27.940466,-82.538833,300,"Menticirrhus americanus","Southern Kingfish",1,40,40,40,2018-04-12 07:06:41
2751979,"TBM2016072106",2016-07-13 20:00:00,27.93995,-82.543266,300,"Cynoscion arenarius","Sand Seatrout",5,25,21,30,2018-04-12 07:06:41
2751980,"TBM2016072107",2016-07-13 20:00:00,27.931433,-82.554266,300,"Gobiosoma robustum","Code Goby",6,24,22,30,2018-04-12 07:06:41
2751981,"TBM2016072111",2016-07-13 20:00:00,27.93095,-82.5395,300,"Chilomycterus schoepfii","Striped Burrfish",1,163,163,163,2018-04-12 07:06:41
2751982,"TBM2016072112",2016-07-13 20:00:00,27.9302,-82.539066,300,"Ariopsis felis","Hardhead Catfish",27,61,40,280,2018-04-12 07:06:41
2751983,"TBM2016072113",2016-07-13 20:00:00,27.9085,-82.53665,20,"Eucinostomus gula","Silver Jenny",10,53,50,60,2018-04-12 07:06:41
2751984,"TBM2016072114",2016-07-13 20:00:00,27.9058,-82.533983,20,"Opsanus beta","Gulf Toadfish",1,43,43,43,2018-04-12 07:06:41
2751985,"TBM2016072116",2016-07-13 20:00:00,27.901466,-82.537483,300,"Anchoa spp.","Anchovies",9,18,15,20,2018-04-12 07:06:41
2751986,"TBM2016072116",2016-07-13 20:00:00,27.901466,-82.537483,300,"Opsanus beta","Gulf Toadfish",2,92,91,94,2018-04-12 07:06:41
2751987,"TBM2016072117",2016-07-13 20:00:00,27.905033,-82.542716,300,"Eucinostomus spp.","Eucinostomus",4,17,16,18,2018-04-12 07:06:41
2752025,"TBM2016080505",2016-08-21 20:00:00,27.850416,-82.555366,160,"Mugil cephalus","Striped Mullet",6,147,132,173,2018-04-12 07:06:48
2752031,"TBM2016080701",2016-08-11 20:00:00,27.890183,-82.542166,20,"Cynoscion nebulosus","Spotted Seatrout",2,34,33,36,2018-04-12 07:06:48
2752032,"TBM2016080701",2016-08-11 20:00:00,27.890183,-82.542166,20,"Syngnathus louisianae","Chain Pipefish",3,164,145,182,2018-04-12 07:06:48
2752033,"TBM2016080701",2016-08-11 20:00:00,27.890183,-82.542166,20,"Synodus foetens","Inshore Lizardfish",1,91,91,91,2018-04-12 07:06:48
2752034,"TBM2016080703",2016-08-11 20:00:00,27.9087,-82.567566,300,"Syngnathus louisianae","Chain Pipefish",1,114,114,114,2018-04-12 07:06:48
2752035,"TBM2016080705",2016-08-11 20:00:00,27.958683,-82.612583,300,"Chilomycterus schoepfii","Striped Burrfish",1,162,162,162,2018-04-12 07:06:48
2752036,"TBM2016080706",2016-08-11 20:00:00,27.935466,-82.627033,300,"Eucinostomus spp.","Eucinostomus",2,25,18,33,2018-04-12 07:06:48
2752037,"TBM2016080706",2016-08-11 20:00:00,27.935466,-82.627033,300,"Menippe spp.","Stone Crab",1,41,41,41,2018-04-12 07:06:48
2752038,"TBM2016080706",2016-08-11 20:00:00,27.935466,-82.627033,300,"Prionotus scitulus","Leopard Searobin",1,73,73,73,2018-04-12 07:06:48
2752084,"TBM2016081401",2016-08-23 20:00:00,28.02095,-82.665916,160,"Sciaenops ocellatus","Red Drum",2,670,625,715,2018-04-12 07:06:49
2752089,"TBM2016081405",2016-08-23 20:00:00,27.913233,-82.6673,160,"Archosargus probatocephalus","Sheepshead",31,88,66,110,2018-04-12 07:06:49
2752090,"TBM2016081406",2016-08-23 20:00:00,27.924366,-82.688433,20,"Oligoplites saurus","Leatherjacket",1,66,66,66,2018-04-12 07:06:49
2752091,"TBM2016081407",2016-08-23 20:00:00,27.962566,-82.682016,20,"Anchoa mitchilli","Bay Anchovy",44,36,30,45,2018-04-12 07:06:49
2752092,"TBM2016081407",2016-08-23 20:00:00,27.962566,-82.682016,20,"Bairdiella chrysoura","Silver Perch",6,26,16,47,2018-04-12 07:06:49
2752093,"TBM2016081407",2016-08-23 20:00:00,27.962566,-82.682016,20,"Syngnathus scovelli","Gulf Pipefish",1,69,69,69,2018-04-12 07:06:49
2752112,"TBM2016062001",2016-06-19 20:00:00,27.976083,-82.579783,300,"Lagodon rhomboides","Pinfish",10,84,73,94,2018-04-12 07:06:19
2752113,"TBM2016062002",2016-06-19 20:00:00,27.975883,-82.57945,300,"Bairdiella chrysoura","Silver Perch",1,21,21,21,2018-04-12 07:06:19
2752114,"TBM2016062002",2016-06-19 20:00:00,27.975883,-82.57945,300,"Callinectes sapidus","Blue Crab",4,58,53,70,2018-04-12 07:06:19
2752115,"TBM2016062002",2016-06-19 20:00:00,27.975883,-82.57945,300,"Cynoscion arenarius","Sand Seatrout",9,28,21,33,2018-04-12 07:06:19
2752116,"TBM2016062003",2016-06-19 20:00:00,27.97335,-82.581616,20,"Synodus foetens","Inshore Lizardfish",2,104,103,106,2018-04-12 07:06:19
2752117,"TBM2016062003",2016-06-19 20:00:00,27.97335,-82.581616,20,"Trinectes maculatus","Hogchoker",1,54,54,54,2018-04-12 07:06:19
2752118,"TBM2016062004",2016-06-19 20:00:00,27.9741,-82.584083,20,"Archosargus probatocephalus","Sheepshead",11,40,35,44,2018-04-12 07:06:19
2752119,"TBM2016062004",2016-06-19 20:00:00,27.9741,-82.584083,20,"Bairdiella chrysoura","Silver Perch",82,47,28,65,2018-04-12 07:06:19
2752131,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Lagodon rhomboides","Pinfish",9,67,49,83,2018-04-12 07:06:19
2752132,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Opsanus beta","Gulf Toadfish",1,30,30,30,2018-04-12 07:06:19
2752133,"TBM2016062202",2016-06-21 20:00:00,27.936866,-82.540733,20,"Lagodon rhomboides","Pinfish",85,56,40,79,2018-04-12 07:06:19
2752134,"TBM2016062202",2016-06-21 20:00:00,27.936866,-82.540733,20,"Orthopristis chrysoptera","Pigfish",4,70,54,84,2018-04-12 07:06:19
2752135,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Harengula jaguana","Scaled Sardine",14,52,48,57,2018-04-12 07:06:19
2752136,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Orthopristis chrysoptera","Pigfish",8,79,72,92,2018-04-12 07:06:19
2752137,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Lagodon rhomboides","Pinfish",58,56,50,72,2018-04-12 07:06:19
2752138,"TBM2016062206",2016-06-21 20:00:00,27.935033,-82.5359,20,"Microgobius gulosus","Clown Goby",2,31,26,36,2018-04-12 07:06:19
2752139,"TBM2016062206",2016-06-21 20:00:00,27.935033,-82.5359,20,"Syngnathus louisianae","Chain Pipefish",2,157,153,162,2018-04-12 07:06:19
2752140,"TBM2016062209",2016-06-21 20:00:00,27.9277,-82.544133,300,"Portunus spp.","Portunus Crabs",1,37,37,37,2018-04-12 07:06:19
2752141,"TBM2016062209",2016-06-21 20:00:00,27.9277,-82.544133,300,"Synodus foetens","Inshore Lizardfish",2,97,65,130,2018-04-12 07:06:19
2752142,"TBM2016062211",2016-06-21 20:00:00,27.92675,-82.557366,300,"Paralichthys albigutta","Gulf Flounder",1,147,147,147,2018-04-12 07:06:19
2752143,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Chasmodes saburrae","Florida Blenny",4,30,24,42,2018-04-12 07:06:19
2752144,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Bairdiella chrysoura","Silver Perch",20,33,30,39,2018-04-12 07:06:19
2752145,"TBM2016062216",2016-06-21 20:00:00,27.902966,-82.537766,300,"Paralichthys albigutta","Gulf Flounder",1,172,172,172,2018-04-12 07:06:19
2752180,"TBM2016070501",2016-07-18 20:00:00,27.88185,-82.539883,160,"Orthopristis chrysoptera","Pigfish",3,117,94,146,2018-04-12 07:06:42
2752185,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Chasmodes saburrae","Florida Blenny",8,38,33,51,2018-04-12 07:06:42
2752186,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Cynoscion nebulosus","Spotted Seatrout",9,40,26,62,2018-04-12 07:06:42
2752187,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Eucinostomus gula","Silver Jenny",4,48,43,54,2018-04-12 07:06:42
2752188,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Eucinostomus harengulus","Tidewater Mojarra",1,51,51,51,2018-04-12 07:06:42
2752220,"TBM2016070801",2016-07-11 20:00:00,27.9769,-82.580533,300,"Callinectes sapidus","Blue Crab",13,109,62,152,2018-04-12 07:06:42
2752221,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Eucinostomus spp.","Eucinostomus",4,25,22,27,2018-04-12 07:06:42
2752222,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Gobiosoma robustum","Code Goby",12,23,20,31,2018-04-12 07:06:43
2752223,"TBM2016070808",2016-07-11 20:00:00,27.899033,-82.5379,300,"Achirus lineatus","Lined Sole",1,36,36,36,2018-04-12 07:06:43
2752224,"TBM2016070808",2016-07-11 20:00:00,27.899033,-82.5379,300,"Chaetodipterus faber","Atlantic Spadefish",1,81,81,81,2018-04-12 07:06:43
2752225,"TBM2016070809",2016-07-11 20:00:00,27.952683,-82.547783,20,"Strongylura notata","Redfin Needlefish",1,92,92,92,2018-04-12 07:06:43
2752226,"TBM2016070810",2016-07-11 20:00:00,27.9703,-82.61815,20,"Cynoscion nebulosus","Spotted Seatrout",2,18,13,23,2018-04-12 07:06:43
2752227,"TBM2016070901",2016-07-19 20:00:00,27.97225,-82.586983,160,"Eucinostomus gula","Silver Jenny",8,74,68,81,2018-04-12 07:06:43
2752228,"TBM2016070901",2016-07-19 20:00:00,27.97225,-82.586983,160,"Eucinostomus harengulus","Tidewater Mojarra",6,95,74,106,2018-04-12 07:06:43
2752229,"TBM2016070903",2016-07-19 20:00:00,27.963883,-82.69185,20,"Callinectes sapidus","Blue Crab",1,79,79,79,2018-04-12 07:06:44
2752230,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Cynoscion nebulosus","Spotted Seatrout",2,28,26,30,2018-04-12 07:06:44
2752231,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Farfantepenaeus duorarum","Pink Shrimp",2,12,9,16,2018-04-12 07:06:44
2752295,"TBM2016072101",2016-07-13 20:00:00,27.934783,-82.536716,20,"Syngnathus floridae","Dusky Pipefish",4,149,125,165,2018-04-12 07:06:44
2752296,"TBM2016072104",2016-07-13 20:00:00,27.9392,-82.5383,20,"Archosargus probatocephalus","Sheepshead",1,55,55,55,2018-04-12 07:06:44
2752297,"TBM2016072104",2016-07-13 20:00:00,27.9392,-82.5383,20,"Cynoscion nebulosus","Spotted Seatrout",9,25,18,33,2018-04-12 07:06:44
2752298,"TBM2016072105",2016-07-13 20:00:00,27.940466,-82.538833,300,"Callinectes sapidus","Blue Crab",1,150,150,150,2018-04-12 07:06:44
2752299,"TBM2016072105",2016-07-13 20:00:00,27.940466,-82.538833,300,"Chaetodipterus faber","Atlantic Spadefish",1,24,24,24,2018-04-12 07:06:44
2752300,"TBM2016072107",2016-07-13 20:00:00,27.931433,-82.554266,300,"Callinectes sapidus","Blue Crab",1,158,158,158,2018-04-12 07:06:44
2752301,"TBM2016072109",2016-07-13 20:00:00,27.926783,-82.544766,300,"Chaetodipterus faber","Atlantic Spadefish",1,22,22,22,2018-04-12 07:06:44
2752302,"TBM2016072109",2016-07-13 20:00:00,27.926783,-82.544766,300,"Lagodon rhomboides","Pinfish",1,97,97,97,2018-04-12 07:06:44
2752303,"TBM2016072110",2016-07-13 20:00:00,27.926433,-82.541366,300,"Opsanus beta","Gulf Toadfish",2,60,30,90,2018-04-12 07:06:44
2752304,"TBM2016072111",2016-07-13 20:00:00,27.93095,-82.5395,300,"Bairdiella chrysoura","Silver Perch",54,18,15,24,2018-04-12 07:06:44
2752305,"TBM2016072111",2016-07-13 20:00:00,27.93095,-82.5395,300,"Chaetodipterus faber","Atlantic Spadefish",4,32,15,75,2018-04-12 07:06:44
2752306,"TBM2016072112",2016-07-13 20:00:00,27.9302,-82.539066,300,"Cynoscion arenarius","Sand Seatrout",49,21,16,30,2018-04-12 07:06:45
